lit_pretest,math_pretest,lit_posttest,math_posttest,ses,pct_frpl,yrsprek,yrsk,yrs1st,basicmath,childcentmath,childcentlit,basiclit
44.38,28.83,49.88,43.33,0.06,20.13,0,3,2,-0.126190305,-0.127512682,0.086316831,0.111368929
28.69,25.55,41.7,48.52,-0.32,20.13,0,3,2,-0.126190305,-0.127512682,0.086316831,0.111368929
34.27,25.18,43.5,35.54,-0.44,20.13,0,3,2,-0.126190305,-0.127512682,0.086316831,0.111368929
45.76,34.33,63.3,48.51,-0.48,20.13,7,2,6,0.119272694,0.293017982,0.361555655,-0.018853192
33.58,30.27,45.1,41,-0.04,20.13,7,2,6,0.119272694,0.293017982,0.361555655,-0.018853192
34.26,32.88,42.56,32.62,-0.91,20.13,7,2,6,0.119272694,0.293017982,0.361555655,-0.018853192
33.44,22.43,44.85,25.86,0.11,20.13,7,2,6,0.119272694,0.293017982,0.361555655,-0.018853192
39.8,20.55,46.28,28.63,-0.74,20.13,7,2,6,0.119272694,0.293017982,0.361555655,-0.018853192
41.86,29.97,46.25,48.13,-0.52,20.13,7,2,6,0.119272694,0.293017982,0.361555655,-0.018853192
35.45,34.65,64.92,54.6,1.14,46.67,,,,-0.12384805,0.312566868,0.35995818,0.111368929
30.2,27.22,65.22,48.79,0.5,46.67,,,,-0.12384805,0.312566868,0.35995818,0.111368929
24.74,17.31,42.44,26.82,,,0,2,0,-0.056861458,-0.296597069,0.16961125,0.111368929
35.04,27.12,41.94,38.76,0.16,69.39,0,7,3,-0.023592115,-0.134063237,-0.233862208,0.111368929
26.99,24.56,38.08,29.49,0.05,69.39,0,7,3,-0.023592115,-0.134063237,-0.233862208,0.111368929
24.72,18.88,40.86,23.45,-0.49,69.39,0,7,3,-0.023592115,-0.134063237,-0.233862208,0.111368929
,,35.04,15.91,-0.21,69.39,0,7,3,-0.023592115,-0.134063237,-0.233862208,0.111368929
44.84,33.06,50.82,38.32,-0.58,69.39,0,7,3,-0.023592115,-0.134063237,-0.233862208,0.111368929
49.9,40.75,55.12,46.52,0.37,69.39,0,7,3,-0.023592115,-0.134063237,-0.233862208,0.111368929
24.81,17.44,28.49,19.75,0.38,69.39,0,10,10,-0.016237838,-0.439369759,,0.111368929
24.42,12.82,27.91,20.77,-1.11,69.39,0,10,10,-0.016237838,-0.439369759,,0.111368929
33.69,21.21,47.13,28.73,0.62,69.39,0,10,10,-0.016237838,-0.439369759,,0.111368929
24.81,15.49,40.42,19.88,-0.85,29.66,0,1,0,0.285743593,0.404177448,0.002685645,0.111368929
33.05,16.32,57.55,41.09,0.52,29.66,0,19,2,0.024800411,0.081787593,-0.078826404,0.111368929
31.27,18.64,41.82,33.24,-0.55,29.66,0,5,2,0.13433825,0.279931503,0.153469247,0.111368929
26.3,18.66,40.37,29.37,0.2,46.95,,,,-0.48071375,,-0.14177397,-0.429267438
23.68,12.65,37.72,18.26,-2.56,46.95,,,,-0.48071375,,-0.14177397,-0.429267438
22.03,11.71,27.95,18.67,-0.76,46.95,,,,-0.205095291,-0.105522266,0.152372656,0.046257868
25.72,13.24,31.21,20.2,-0.73,46.95,,,,-0.205095291,-0.105522266,0.152372656,0.046257868
24.42,23.95,46.77,51.16,1.07,59.11,.5,1,0,-0.166813925,-0.029962896,-0.17265034,-0.44123674
42.1,29.13,58.52,45.98,0.88,59.11,11,12,7,-0.166813925,-0.079886956,-0.23647618,-0.44123674
66.34,56.85,131.59,77.97,1.6,25.32,0,3,3,0.001194321,0.016110124,0.238383246,0.111368929
26.23,17.98,46.67,37.09,-0.19,25.32,0,6,8,0.175376498,0.047563172,0.516346978,0.111368929
34.72,27.31,42.03,59.84,1.45,25.32,0,6,8,0.175376498,0.047563172,0.516346978,0.111368929
29.45,23.38,44.22,44.87,-0.52,0,0,7,8,-0.054519204,-0.434946109,-0.448427365,-0.364156377
35.66,21.49,34.53,28.85,0.47,58.26,0,16,2,-0.222917729,-0.226270466,-0.296075575,-0.018853192
26.44,20.35,36.03,27.77,-0.44,58.26,0,16,2,-0.222917729,-0.226270466,-0.296075575,-0.018853192
29.31,28.79,46.51,38.3,-0.33,58.26,0,16,2,-0.222917729,-0.226270466,-0.296075575,-0.018853192
33.59,22.69,39.95,28.5,-0.46,58.26,0,16,2,-0.222917729,-0.226270466,-0.296075575,-0.018853192
40.52,25.84,45.41,29.34,-0.14,58.26,0,16,2,-0.222917729,-0.226270466,-0.296075575,-0.018853192
37.99,24.34,40.96,28.88,-0.37,58.26,0,16,2,-0.222917729,-0.226270466,-0.296075575,-0.018853192
,,41.3,28.8,-0.35,58.26,0,16,2,-0.222917729,-0.226270466,-0.296075575,-0.018853192
43.74,26.42,53.82,44.06,-0.96,58.26,0,16,2,-0.222917729,-0.226270466,-0.296075575,-0.018853192
31.97,19.31,38.59,26.63,-0.21,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
,,37.86,40.71,-0.58,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
34.38,19.77,34.03,19.3,-0.06,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
31.55,24.26,35.48,34.73,-0.31,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
31.43,26.26,36.7,35.04,0.13,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
32.07,19.56,36.37,28.27,-0.45,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
32.05,23.14,37.8,30.27,-0.64,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
,,45.52,29.58,0.68,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
38.44,24.21,44.39,40.91,-0.05,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
24.39,23.17,35.13,23.29,-0.76,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
31.26,29.92,44.28,48.61,-0.65,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
24.52,21.8,28.89,25.77,-0.1,58.26,1,6.5,.5,-0.358428261,-0.137326289,-0.095291204,0.111368929
43.31,30.7,49.74,39.1,-0.33,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
28.68,22.59,38.94,28.32,0.01,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
26.76,22.87,39.19,37.09,0.04,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
26.4,19.05,35.99,30.49,-0.39,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
35.94,27.61,46.94,29.75,0.59,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
28.52,32.02,43.01,45.43,0.28,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
29.66,18.51,39.07,26.36,1,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
38.4,21.5,46.18,29.92,0.43,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
52.01,79.27,64.67,88.9,1.55,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
49.9,43.39,52.54,44.04,0.5,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
22.66,17.31,31.48,19.85,-0.51,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
40.24,34.5,52,46.3,0.1,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
34.35,81.9,52.09,83.25,0.07,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
29.73,22.43,43.81,34.34,0.3,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
39.93,30.12,51.35,60.53,0.66,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
38.47,36.52,51.79,38.94,0.71,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
36.15,21.65,46.06,32.54,-0.26,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
35.76,26.04,46.18,25.66,0.3,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
42.12,27.29,46.5,45.98,1.29,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
,,72.47,47.35,-0.32,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
36.21,29.18,49.18,39.96,0.88,21.15,1,27.5,0,-0.011138701,-0.150525736,-0.251483278,0.111368929
,,46.71,39.43,1.5,5.24,0,1,0,0.068268027,-0.155837115,0.081338338,-0.056679247
40.48,26.04,63.25,36.84,0.4,5.24,0,1,0,0.068268027,-0.155837115,0.081338338,-0.056679247
51.35,47.57,72.92,65.77,0.83,5.24,0,1,0,0.068268027,-0.155837115,0.081338338,-0.056679247
45.12,22.97,45.29,24.44,-0.71,5.24,0,1,0,0.068268027,-0.155837115,0.081338338,-0.056679247
45.72,26.16,51.2,44.37,0.42,5.24,0,1,0,0.068268027,-0.155837115,0.081338338,-0.056679247
35.97,32.3,44.28,43.34,0.33,5.24,0,1,0,0.068268027,-0.155837115,0.081338338,-0.056679247
39.26,36.87,52.48,51.6,0.57,5.24,0,1,0,0.068268027,-0.155837115,0.081338338,-0.056679247
,,58.42,44.47,0.48,5.24,0,8,0,-0.255709679,0.011134484,0.026073548,0.046257868
44.53,29.37,66.56,46.19,1.4,5.24,0,8,0,-0.255709679,0.011134484,0.026073548,0.046257868
40.42,25.66,41.88,32.63,0.73,5.24,0,8,0,-0.255709679,0.011134484,0.026073548,0.046257868
41.78,34.93,49.44,49.17,0.3,5.24,0,8,0,-0.255709679,0.011134484,0.026073548,0.046257868
36.66,31.78,50.26,44.06,0.62,5.24,0,8,0,-0.255709679,0.011134484,0.026073548,0.046257868
43.33,23.49,47.01,28.89,-0.25,5.24,0,8,0,-0.255709679,0.011134484,0.026073548,0.046257868
39.77,20.19,52.23,24.04,-0.26,5.24,0,8,0,-0.255709679,0.011134484,0.026073548,0.046257868
50.42,35.14,58.52,45.88,0.02,5.24,0,8,0,-0.255709679,0.011134484,0.026073548,0.046257868
43.46,29.91,80.64,41.2,-0.21,5.24,1,10,5,-0.48071375,-0.14321193,-0.155812904,0.111368929
41.27,23.07,43.52,28.71,-0.18,5.24,1,10,5,-0.48071375,-0.14321193,-0.155812904,0.111368929
42.62,20.55,50.59,36.55,-0.4,5.24,1,10,5,-0.48071375,-0.14321193,-0.155812904,0.111368929
40.52,32.31,57.37,34.35,-0.4,5.24,1,10,5,-0.48071375,-0.14321193,-0.155812904,0.111368929
36.49,23.57,58.86,32.47,-0.13,5.24,1,10,5,-0.48071375,-0.14321193,-0.155812904,0.111368929
,,56.57,43.72,0.06,5.24,1,10,5,-0.48071375,-0.14321193,-0.155812904,0.111368929
37.05,20.41,42.37,29.46,0.6,5.24,1,10,5,-0.48071375,-0.14321193,-0.155812904,0.111368929
57.18,23.78,66.88,35.41,-0.26,5.24,1,10,5,-0.48071375,-0.14321193,-0.155812904,0.111368929
25.46,19.61,32.32,29.53,-0.21,70.02,0,17,0,0.371675343,0.059925417,-0.177345604,0.111368929
43.06,25.31,60.37,34.5,0.05,70.02,0,17,0,0.371675343,0.059925417,-0.177345604,0.111368929
35.59,39.83,46.28,37.45,-0.3,70.02,0,17,0,0.371675343,0.059925417,-0.177345604,0.111368929
38.49,31.18,42.83,38.75,-0.36,70.02,0,17,0,0.371675343,0.059925417,-0.177345604,0.111368929
32.29,23.9,41.3,44.13,-0.64,70.02,0,17,0,0.371675343,0.059925417,-0.177345604,0.111368929
25.87,17.82,34.02,33.23,-0.74,70.02,0,17,0,0.371675343,0.059925417,-0.177345604,0.111368929
31.12,31.11,41.24,34.27,0.32,70.02,0,17,0,0.371675343,0.059925417,-0.177345604,0.111368929
45.78,39.9,48.74,50.39,-0.93,70.02,0,17,0,0.371675343,0.059925417,-0.177345604,0.111368929
34.52,17.94,47.27,29.46,0.08,70.02,0,17,0,0.371675343,0.059925417,-0.177345604,0.111368929
34.35,23.27,44.54,28.92,-0.71,70.02,13,3,1,0.228333141,-0.149009103,-0.058460255,0.111368929
36.19,19.45,38.92,25.95,-0.12,70.02,13,3,1,0.228333141,-0.149009103,-0.058460255,0.111368929
36.77,39.28,49.29,61.93,0.09,70.02,13,3,1,0.228333141,-0.149009103,-0.058460255,0.111368929
34.19,22.93,41.86,24.99,-0.83,70.02,13,3,1,0.228333141,-0.149009103,-0.058460255,0.111368929
42,39.35,71,44.25,0.02,70.02,13,3,1,0.228333141,-0.149009103,-0.058460255,0.111368929
26.58,18.09,31.71,27.35,-0.63,70.02,13,3,1,0.228333141,-0.149009103,-0.058460255,0.111368929
26.54,17.87,29.46,27.19,-0.71,70.02,13,3,1,0.228333141,-0.149009103,-0.058460255,0.111368929
28.02,16.27,37.46,30.03,-0.91,70.02,13,3,1,0.228333141,-0.149009103,-0.058460255,0.111368929
30.04,18.41,41.81,26.4,-0.74,70.02,.5,23,0,0.216000119,0.26167729,-0.181335791,0.046257868
25.93,19.59,46.26,34.4,-0.48,70.02,.5,23,0,0.216000119,0.26167729,-0.181335791,0.046257868
32.13,22.77,40.6,38.39,-0.22,7.46,0,1,0,-0.226031611,-0.365552492,-0.377912473,0.046257868
,,50.26,37.18,0.88,7.46,0,1,0,-0.226031611,-0.365552492,-0.377912473,0.046257868
26.55,20.93,38.72,35.24,1.47,7.46,0,1,0,-0.226031611,-0.365552492,-0.377912473,0.046257868
42.07,28.06,54.76,35.7,0.17,7.46,0,1,0,-0.226031611,-0.365552492,-0.377912473,0.046257868
47.14,42.32,54.75,48.51,-0.39,7.46,0,1,0,-0.226031611,-0.365552492,-0.377912473,0.046257868
34.76,33.94,51.55,38.73,1.46,7.46,0,1,0,-0.226031611,-0.365552492,-0.377912473,0.046257868
32.78,27.28,39.34,25.48,-0.18,7.46,0,1,0,-0.226031611,-0.365552492,-0.377912473,0.046257868
38.48,30.35,48.78,44.32,0.56,7.46,0,1,0,-0.226031611,-0.365552492,-0.377912473,0.046257868
38.19,59.54,45.59,57.12,0.75,7.46,0,1,0,-0.226031611,-0.365552492,-0.377912473,0.046257868
36.87,24.19,46.64,30.92,0.46,7.46,.5,7,3,-0.013895583,-0.124461462,0.04340016,-0.124818414
29.47,22.48,36.56,31.06,-0.27,7.46,.5,7,3,-0.013895583,-0.124461462,0.04340016,-0.124818414
45.65,33.05,54.43,53.2,-0.33,7.46,.5,7,3,-0.013895583,-0.124461462,0.04340016,-0.124818414
37.86,35.67,50.49,49.78,0.81,7.46,.5,7,3,-0.013895583,-0.124461462,0.04340016,-0.124818414
31.44,31.22,56.39,46.42,2.17,7.46,.5,7,3,-0.013895583,-0.124461462,0.04340016,-0.124818414
43.5,41.39,50.25,46.62,0.04,7.46,.5,7,3,-0.013895583,-0.124461462,0.04340016,-0.124818414
51.16,34.89,50.99,38.73,0.58,7.46,.5,7,3,-0.013895583,-0.124461462,0.04340016,-0.124818414
